video,statistic,left_stride_length,left_initial_double_support,left_gait_speed,left_swing,left_step_length,left_cadence,left_stride_duration,left_step_duration,right_stride_length,right_initial_double_support,right_gait_speed,right_swing,right_step_length,right_cadence,right_stride_duration,right_step_duration,asymmetry_stride_duration,asymmetry_cadence,asymmetry_swing,asymmetry_initial_double_support
IMG_2896_cropped,mean,0.0,6.805752604071932,0.0,-1.4774025552249888,0.0,-13.534305504034894,0.6263374915183464,-0.46975311863875985,0.0,0.970322769630728,0.0,-4.720069846120267,0.0,38.30615523514856,0.5289697578377757,1.565165073121447,36.19028318353943,309.1423824892986,-67.1042801072237,75.01156789459047
IMG_2896_cropped,median,0.0,2.9178338001867417,0.0,-1.3338668800853677,0.0,-43.884878048780465,0.6669334400426838,-0.6335867680405496,0.0,0.7002801120448181,0.0,-2.300920368147259,0.0,28.560000000000006,0.4335067360277449,1.700680272108844,37.49999999999996,278.4634146341464,-146.498599439776,80.36040338211748
