left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,asymmetry,asymmetry,asymmetry,asymmetry
single_limb_support,initial_double_support_asymmetry,step_duration_asymmetry,step_length,terminal_double_support_asymmetry,cadence,terminal_double_support,stride_length,stance_asymmetry,single_limb_support_asymmetry,double_support_asymmetry,stance,swing_asymmetry,gait_speed,swing,num_steps,initial_double_support,stride_duration,stride_duration_asymmetry,double_support,step_duration,single_limb_support,initial_double_support_asymmetry,step_duration_asymmetry,step_length,terminal_double_support_asymmetry,cadence,terminal_double_support,stride_length,stance_asymmetry,single_limb_support_asymmetry,double_support_asymmetry,stance,swing_asymmetry,gait_speed,swing,num_steps,initial_double_support,stride_duration,stride_duration_asymmetry,double_support,step_duration,stride_duration,cadence,swing,initial_double_support
,,,0.0,,-22.025316455696203,,0.0,,,,,,0.0,-3.827586206896552,,0.9310344827586207,0.7241379310344828,,,-2.7241379310344827,,,,0.0,,14.871794871794872,,0.0,,,,,,0.0,3.103448275862069,,1.1034482758620694,0.5862068965517242,,,4.0344827586206895,19.047619047619037,248.1012658227848,223.33333333333334,15.625000000000036
,,,0.0,,-20.0,,0.0,,,,,,0.0,-3.8275862068965516,,0.7241379310344827,0.31034482758620685,,,-3.0,,,,0.0,,15.263157894736842,,0.0,,,,,,0.0,3.206896551724138,,0.8275862068965516,0.6206896551724137,,,3.9310344827586206,50.0,231.0344827586207,219.3548387096774,12.5
,,,0.0,,-22.025316455696203,,0.0,,,,,,0.0,-3.758620689655172,,1.0344827586206895,0.896551724137931,,,-2.7241379310344827,,,,0.0,,14.146341463414634,,0.0,,,,,,0.0,3.206896551724138,,1.0344827586206895,0.6206896551724137,,,4.241379310344827,30.76923076923078,255.69620253164555,217.2043010752688,0.0
,,,0.0,,-21.21951219512195,,0.0,,,,,,0.0,-3.586206896551724,,1.206896551724138,0.5172413793103448,,,-2.8275862068965516,,,,0.0,,15.675675675675674,,0.0,,,,,,0.0,2.620689655172414,,0.7586206896551726,0.4827586206896557,,,3.827586206896552,6.666666666666552,235.36585365853662,236.84210526315786,37.142857142857125
,,,0.0,,-21.481481481481477,,0.0,,,,,,0.0,-3.8620689655172415,,1.931034482758621,0.5172413793103448,,,-2.7931034482758625,,,,0.0,,15.130434782608695,,0.0,,,,,,0.0,2.0344827586206895,,1.068965517241379,0.6551724137931032,,,3.9655172413793105,21.052631578947352,241.97530864197526,289.8305084745763,44.64285714285717
,,,0.0,,-20.963855421686745,,0.0,,,,,,0.0,-3.5862068965517246,,3.0689655172413794,0.5862068965517242,,,-2.8620689655172415,,,,0.0,,15.263157894736842,,0.0,,,,,,0.0,0.8620689655172411,,0.7241379310344831,0.4827586206896548,,,3.9310344827586206,17.647058823529484,237.34939759036143,516.0000000000002,76.40449438202246
,,,0.0,,-20.71428571428572,,0.0,,,,,,0.0,-3.586206896551724,,3.620689655172414,0.44827586206896575,,,-2.8965517241379306,,,,0.0,,14.871794871794869,,0.0,,,,,,0.0,0.4137931034482758,,0.6896551724137936,0.6896551724137936,,,4.03448275862069,35.000000000000014,239.28571428571433,966.6666666666667,80.95238095238095
,,,0.0,,-17.938144329896907,,0.0,,,,,,0.0,-3.6896551724137936,,4.241379310344827,0.2413793103448274,,,-3.344827586206897,,,,0.0,,14.871794871794869,,0.0,,,,,,0.0,-0.206896551724137,,0.3448275862068968,0.4482758620689662,,,4.03448275862069,46.15384615384628,220.61855670103094,-1683.3333333333414,91.86991869918698
,,,0.0,,-20.71428571428571,,0.0,,,,,,0.0,-3.1724137931034475,,4.310344827586206,0.8965517241379315,,,-2.8965517241379315,,,,0.0,,13.181818181818183,,0.0,,,,,,0.0,0.2413793103448274,,0.275862068965516,0.7586206896551708,,,4.551724137931034,15.384615384615605,257.1428571428571,1414.285714285715,93.60000000000002
,,,0.0,,-20.470588235294123,,0.0,,,,,,0.0,-2.8965517241379315,,5.0344827586206895,0.7241379310344822,,,-2.93103448275862,,,,0.0,,14.6218487394958,,0.0,,,,,,0.0,-0.931034482758621,,-0.034482758620688614,0.4482758620689662,,,4.1034482758620685,38.09523809523795,240.0,-211.1111111111111,100.6849315068493
,,,0.0,,-20.232558139534884,,0.0,,,,,,0.0,-2.862068965517241,,4.793103448275862,0.4137931034482758,,,-2.9655172413793105,,,,0.0,,16.415094339622637,,0.0,,,,,,0.0,-1.137931034482758,,-0.1034482758620694,0.2758620689655178,,,3.655172413793104,33.333333333333194,223.25581395348843,-151.51515151515162,102.15827338129498
,,,0.0,,-28.064516129032253,,0.0,,,,,,0.0,-2.06896551724138,,5.000000000000001,1.1034482758620694,,,-2.137931034482759,,,,0.0,,16.571428571428573,,0.0,,,,,,0.0,-1.3793103448275872,,-0.068965517241379,0.3793103448275854,,,3.6206896551724137,65.62500000000009,269.3548387096774,-49.999999999999936,101.37931034482759
,,,0.0,,-44.615384615384606,,0.0,,,,,,0.0,-1.724137931034484,,5.06896551724138,1.1724137931034475,,,-1.3448275862068968,,,,0.0,,19.550561797752806,,0.0,,,,,,0.0,-2.0,,0.3793103448275872,0.5517241379310356,,,3.06896551724138,52.94117647058811,328.20512820512823,-15.999999999999917,92.51700680272107
,,,0.0,,-38.666666666666636,,0.0,,,,,,0.0,-1.793103448275863,,4.620689655172415,0.3448275862068968,,,-1.5517241379310356,,,,0.0,,24.857142857142858,,0.0,,,,,,0.0,-2.206896551724139,,0.2413793103448274,0.5172413793103434,,,2.413793103448276,33.3333333333331,255.5555555555554,-23.076923076923062,94.77611940298509
,,,0.0,,-60.0,,0.0,,,,,,0.0,-1.4827586206896566,,5.13793103448276,1.068965517241379,,,-1.0,,,,0.0,,22.5974025974026,,0.0,,,,,,0.0,-2.4827586206896566,,0.4827586206896566,0.5862068965517242,,,2.655172413793103,45.16129032258062,365.51724137931035,-67.4418604651162,90.60402684563756
,,,0.0,,-58.00000000000006,,0.0,,,,,,0.0,-1.275862068965516,,4.310344827586208,0.5517241379310356,,,-1.0344827586206886,,,,0.0,,31.071428571428566,,0.0,,,,,,0.0,-2.379310344827587,,0.2413793103448274,0.3448275862068968,,,1.931034482758621,37.50000000000008,286.6666666666669,-86.48648648648674,94.4
,,,0.0,,-75.65217391304355,,0.0,,,,,,0.0,-1.4827586206896548,,4.689655172413792,0.5862068965517242,,,-0.7931034482758612,,,,0.0,,35.51020408163268,,0.0,,,,,,0.0,-3.0,,0.6896551724137936,0.3103448275862064,,,1.6896551724137918,47.05882352941185,313.0434782608696,-102.32558139534889,85.29411764705881
,,,0.0,,-102.35294117647058,,0.0,,,,,,0.0,-1.3103448275862082,,4.344827586206897,0.5172413793103434,,,-0.5862068965517242,,,,0.0,,37.826086956521735,,0.0,,,,,,0.0,-2.7586206896551726,,0.724137931034484,0.4827586206896566,,,1.5862068965517242,6.66666666666614,370.5882352941176,-110.5263157894735,83.3333333333333
,,,0.0,,-91.57894736842108,,0.0,,,,,,0.0,-2.0344827586206886,,4.793103448275861,0.4137931034482776,,,-0.6551724137931032,,,,0.0,,44.615384615384606,,0.0,,,,,,0.0,-3.4482758620689644,,1.3793103448275854,0.275862068965516,,,1.3448275862068968,33.333333333333904,305.26315789473693,-69.49152542372885,71.22302158273382
,,,0.0,,-87.00000000000016,,0.0,,,,,,0.0,-2.1724137931034484,,5.448275862068964,0.2413793103448274,,,-0.6896551724137918,,,,0.0,,44.61538461538466,,0.0,,,,,,0.0,-4.103448275862069,,1.4827586206896566,0.4137931034482758,,,1.344827586206895,41.6666666666667,295.0000000000001,-88.8888888888889,72.78481012658224
,,,0.0,,-96.66666666666681,,0.0,,,,,,0.0,-2.137931034482758,,6.586206896551724,0.4827586206896548,,,-0.6206896551724128,,,,0.0,,39.54545454545458,,0.0,,,,,,0.0,-5.068965517241381,,1.5172413793103452,0.4137931034482758,,,1.5172413793103434,14.285714285714231,344.44444444444457,-137.09677419354853,76.96335078534031
,,,0.0,,-102.35294117647058,,0.0,,,,,,0.0,-2.0344827586206904,,7.241379310344827,0.4482758620689644,,,-0.5862068965517242,,,,0.0,,43.50000000000003,,0.0,,,,,,0.0,-5.862068965517242,,1.4482758620689662,0.3448275862068968,,,1.3793103448275854,23.076923076922835,335.29411764705867,-188.1355932203389,80.0
,,,0.0,,289.9999999999988,,0.0,,,,,,0.0,-1.3448275862068968,,7.655172413793105,1.1379310344827598,,,0.2068965517241388,,,,0.0,,44.615384615384606,,0.0,,,,,,0.0,-6.310344827586208,,1.5517241379310356,0.4137931034482758,,,1.3448275862068968,63.63636363636368,84.61538461538454,-369.2307692307692,79.72972972972971
,,,0.0,,62.142857142857075,,0.0,,,,,,0.0,-0.5517241379310356,,6.793103448275861,1.1724137931034484,,,0.9655172413793114,,,,0.0,,96.66666666666681,,0.0,,,,,,0.0,-6.172413793103448,,1.517241379310347,0.4137931034482758,,,0.6206896551724128,64.70588235294119,35.71428571428588,-1018.7499999999978,77.66497461928931
,,,0.0,,69.59999999999995,,0.0,,,,,,0.0,-0.5862068965517224,,6.068965517241377,0.3103448275862064,,,0.862068965517242,,,,0.0,,-347.9999999999998,,0.0,,,,,,0.0,-6.241379310344826,,1.4482758620689644,0.3793103448275872,,,-0.1724137931034484,18.181818181818524,600.0,-964.705882352944,76.13636363636364
,,,0.0,,44.615384615384606,,0.0,,,,,,0.0,-0.24137931034482563,,6.206896551724139,0.862068965517242,,,1.3448275862068968,,,,0.0,,-579.9999999999976,,0.0,,,,,,0.0,-6.310344827586208,,1.5862068965517224,0.3793103448275854,,,-0.1034482758620694,56.00000000000013,1399.999999999995,-2514.285714285736,74.44444444444449
,,,0.0,,29.999999999999975,,0.0,,,,,,0.0,0.4827586206896548,,6.758620689655171,1.0344827586206904,,,2.0000000000000018,,,,0.0,,-102.35294117647027,,0.0,,,,,,0.0,-7.344827586206897,,1.517241379310347,0.3793103448275854,,,-0.586206896551726,63.33333333333344,441.1764705882345,1621.4285714285727,77.55102040816323
,,,0.0,,21.48148148148146,,0.0,,,,,,0.0,1.3793103448275872,,6.655172413793103,1.1724137931034484,,,2.7931034482758648,,,,0.0,,-66.92307692307682,,0.0,,,,,,0.0,-7.551724137931036,,1.4137931034482776,0.724137931034484,,,-0.8965517241379324,38.23529411764696,411.53846153846143,647.4999999999997,78.75647668393779
,,,0.0,,18.709677419354833,,0.0,,,,,,0.0,2.103448275862071,,6.172413793103448,1.137931034482758,,,3.206896551724139,,,,0.0,,-37.021276595744624,,0.0,,,,,,0.0,-7.793103448275865,,1.1034482758620676,0.4482758620689644,,,-1.6206896551724164,60.60606060606069,297.87234042553166,470.4918032786883,82.12290502793297
,,,0.0,,15.263157894736834,,0.0,,,,,,0.0,2.862068965517242,,5.689655172413794,1.1724137931034484,,,3.9310344827586228,,,,0.0,,-28.99999999999998,,0.0,,,,,,0.0,-7.758620689655174,,1.0689655172413808,0.6896551724137936,,,-2.068965517241381,41.17647058823526,290.0,371.0843373493976,81.21212121212119
,,,0.0,,13.593749999999995,,0.0,,,,,,0.0,3.724137931034484,,5.03448275862069,1.1724137931034484,,,4.413793103448278,,,,0.0,,-21.21951219512195,,0.0,,,,,,0.0,-7.862068965517242,,0.6896551724137936,0.4137931034482776,,,-2.8275862068965516,64.70588235294103,256.0975609756098,311.1111111111111,86.30136986301369
,,,0.0,,14.032258064516133,,0.0,,,,,,0.0,3.620689655172413,,4.96551724137931,0.275862068965516,,,4.275862068965516,,,,0.0,,-18.315789473684198,,0.0,,,,,,0.0,-8.24137931034483,,0.6551724137931032,0.7241379310344804,,,-3.2758620689655196,61.904761904761955,230.52631578947356,327.61904761904776,86.80555555555556
,,,0.0,,14.871794871794869,,0.0,,,,,,0.0,3.6896551724137936,,5.379310344827587,0.4827586206896548,,,4.03448275862069,,,,0.0,,-19.120879120879124,,0.0,,,,,,0.0,-8.517241379310345,,0.3448275862068968,0.4137931034482776,,,-3.137931034482758,14.285714285713865,228.5714285714286,330.84112149532706,93.58974358974359
,,,0.0,,14.146341463414641,,0.0,,,,,,0.0,3.9655172413793096,,5.344827586206897,0.6206896551724128,,,4.241379310344826,,,,0.0,,-17.938144329896907,,0.0,,,,,,0.0,-8.689655172413794,,0.275862068965516,0.275862068965516,,,-3.344827586206897,55.55555555555568,226.80412371134017,319.13043478260875,94.83870967741937
,,,0.0,,12.340425531914892,,0.0,,,,,,0.0,4.103448275862068,,5.172413793103448,0.8965517241379324,,,4.862068965517242,,,,0.0,,-17.05882352941178,,0.0,,,,,,0.0,-8.68965517241379,,0.7586206896551744,0.44827586206896797,,,-3.5172413793103416,49.9999999999998,238.2352941176472,311.7647058823529,85.3333333333333
,,,0.0,,12.88888888888889,,0.0,,,,,,0.0,3.9310344827586228,,4.96551724137931,0.24137931034482918,,,4.655172413793103,,,,0.0,,-15.130434782608699,,0.0,,,,,,0.0,-8.93103448275862,,0.7241379310344804,0.4482758620689644,,,-3.9655172413793096,46.15384615384567,217.39130434782612,327.1929824561402,85.41666666666671
,,,0.0,,11.082802547770704,,0.0,,,,,,0.0,4.379310344827584,,5.379310344827584,1.2068965517241352,,,5.413793103448274,,,,0.0,,-15.39823008849557,,0.0,,,,,,0.0,-9.275862068965516,,1.0344827586206904,0.3103448275862064,,,-3.8965517241379324,74.28571428571426,238.938053097345,311.81102362204734,80.76923076923075
,,,0.0,,10.0,,0.0,,,,,,0.0,4.896551724137932,,4.620689655172416,0.8965517241379324,,,6.0,,,,0.0,,-12.608695652173918,,0.0,,,,,,0.0,-9.379310344827587,,1.1034482758620676,0.3448275862068968,,,-4.758620689655171,61.53846153846156,226.08695652173915,291.5492957746479,76.11940298507467
,,,0.0,,10.29585798816568,,0.0,,,,,,0.0,4.241379310344829,,,0.1724137931034484,,,5.827586206896552,,,,0.0,,-11.67785234899329,,0.0,,,,,,0.0,,,1.5862068965517224,0.5172413793103452,,,-5.137931034482758,66.66666666666666,213.4228187919463,,
,,,0.0,,9.25531914893617,,0.0,,,,,,0.0,5.03448275862069,,,1.1724137931034484,,,6.482758620689655,,,,0.0,,-12.167832167832172,,0.0,,,,,,0.0,,,1.4482758620689644,0.3793103448275872,,,-4.931034482758619,67.64705882352932,231.4685314685315,,
,,,0.0,,8.325358851674645,,0.0,,,,,,0.0,5.379310344827584,,,1.1034482758620676,,,7.206896551724135,,,,0.0,,-10.419161676646704,,0.0,,,,,,0.0,,,1.8275862068965516,0.34482758620689324,,,-5.758620689655174,68.75000000000027,225.1497005988023,,
,,,0.0,,8.207547169811317,,0.0,,,,,,0.0,5.517241379310345,,,0.44827586206896797,,,7.31034482758621,,,,0.0,,-9.354838709677422,,0.0,,,,,,0.0,,,1.7931034482758648,0.44827586206896797,,,-6.413793103448274,0.0,213.978494623656,,
,,,0.0,,8.055555555555557,,0.0,,,,,,0.0,5.310344827586206,,,0.5862068965517224,,,7.448275862068964,,,,0.0,,-9.720670391061452,,0.0,,,,,,0.0,,,2.137931034482758,0.6896551724137936,,,-6.172413793103448,15.00000000000031,220.6703910614525,,
,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,-9.456521739130434,,,,,,,,,,,1.8275862068965516,0.413793103448274,,,-6.344827586206897,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7586206896551744,0.6896551724137936,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5517241379310356,0.4827586206896548,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4137931034482776,0.6896551724137936,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4827586206896548,0.4827586206896548,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3448275862068968,0.6206896551724128,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5172413793103452,0.5172413793103452,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3448275862068968,0.2068965517241388,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3793103448275872,0.4482758620689644,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4137931034482776,0.44827586206896797,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3793103448275836,0.6551724137931032,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4482758620689644,0.4827586206896548,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2068965517241388,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413793103448274,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
