wrist_left,wrist_left,wrist_left,wrist_left,wrist_left,thumb_cmc_left,thumb_cmc_left,thumb_cmc_left,thumb_cmc_left,thumb_cmc_left,thumb_mcp_left,thumb_mcp_left,thumb_mcp_left,thumb_mcp_left,thumb_mcp_left,thumb_ip_left,thumb_ip_left,thumb_ip_left,thumb_ip_left,thumb_ip_left,thumb_tip_left,thumb_tip_left,thumb_tip_left,thumb_tip_left,thumb_tip_left,index_finger_mcp_left,index_finger_mcp_left,index_finger_mcp_left,index_finger_mcp_left,index_finger_mcp_left,index_finger_pip_left,index_finger_pip_left,index_finger_pip_left,index_finger_pip_left,index_finger_pip_left,index_finger_dip_left,index_finger_dip_left,index_finger_dip_left,index_finger_dip_left,index_finger_dip_left,index_finger_tip_left,index_finger_tip_left,index_finger_tip_left,index_finger_tip_left,index_finger_tip_left,middle_finger_mcp_left,middle_finger_mcp_left,middle_finger_mcp_left,middle_finger_mcp_left,middle_finger_mcp_left,middle_finger_pip_left,middle_finger_pip_left,middle_finger_pip_left,middle_finger_pip_left,middle_finger_pip_left,middle_finger_dip_left,middle_finger_dip_left,middle_finger_dip_left,middle_finger_dip_left,middle_finger_dip_left,middle_finger_tip_left,middle_finger_tip_left,middle_finger_tip_left,middle_finger_tip_left,middle_finger_tip_left,ring_finger_mcp_left,ring_finger_mcp_left,ring_finger_mcp_left,ring_finger_mcp_left,ring_finger_mcp_left,ring_finger_pip_left,ring_finger_pip_left,ring_finger_pip_left,ring_finger_pip_left,ring_finger_pip_left,ring_finger_dip_left,ring_finger_dip_left,ring_finger_dip_left,ring_finger_dip_left,ring_finger_dip_left,ring_finger_tip_left,ring_finger_tip_left,ring_finger_tip_left,ring_finger_tip_left,ring_finger_tip_left,pinky_mcp_left,pinky_mcp_left,pinky_mcp_left,pinky_mcp_left,pinky_mcp_left,pinky_pip_left,pinky_pip_left,pinky_pip_left,pinky_pip_left,pinky_pip_left,pinky_dip_left,pinky_dip_left,pinky_dip_left,pinky_dip_left,pinky_dip_left,pinky_tip_left,pinky_tip_left,pinky_tip_left,pinky_tip_left,pinky_tip_left,wrist_right,wrist_right,wrist_right,wrist_right,wrist_right,thumb_cmc_right,thumb_cmc_right,thumb_cmc_right,thumb_cmc_right,thumb_cmc_right,thumb_mcp_right,thumb_mcp_right,thumb_mcp_right,thumb_mcp_right,thumb_mcp_right,thumb_ip_right,thumb_ip_right,thumb_ip_right,thumb_ip_right,thumb_ip_right,thumb_tip_right,thumb_tip_right,thumb_tip_right,thumb_tip_right,thumb_tip_right,index_finger_mcp_right,index_finger_mcp_right,index_finger_mcp_right,index_finger_mcp_right,index_finger_mcp_right,index_finger_pip_right,index_finger_pip_right,index_finger_pip_right,index_finger_pip_right,index_finger_pip_right,index_finger_dip_right,index_finger_dip_right,index_finger_dip_right,index_finger_dip_right,index_finger_dip_right,index_finger_tip_right,index_finger_tip_right,index_finger_tip_right,index_finger_tip_right,index_finger_tip_right,middle_finger_mcp_right,middle_finger_mcp_right,middle_finger_mcp_right,middle_finger_mcp_right,middle_finger_mcp_right,middle_finger_pip_right,middle_finger_pip_right,middle_finger_pip_right,middle_finger_pip_right,middle_finger_pip_right,middle_finger_dip_right,middle_finger_dip_right,middle_finger_dip_right,middle_finger_dip_right,middle_finger_dip_right,middle_finger_tip_right,middle_finger_tip_right,middle_finger_tip_right,middle_finger_tip_right,middle_finger_tip_right,ring_finger_mcp_right,ring_finger_mcp_right,ring_finger_mcp_right,ring_finger_mcp_right,ring_finger_mcp_right,ring_finger_pip_right,ring_finger_pip_right,ring_finger_pip_right,ring_finger_pip_right,ring_finger_pip_right,ring_finger_dip_right,ring_finger_dip_right,ring_finger_dip_right,ring_finger_dip_right,ring_finger_dip_right,ring_finger_tip_right,ring_finger_tip_right,ring_finger_tip_right,ring_finger_tip_right,ring_finger_tip_right,pinky_mcp_right,pinky_mcp_right,pinky_mcp_right,pinky_mcp_right,pinky_mcp_right,pinky_pip_right,pinky_pip_right,pinky_pip_right,pinky_pip_right,pinky_pip_right,pinky_dip_right,pinky_dip_right,pinky_dip_right,pinky_dip_right,pinky_dip_right,pinky_tip_right,pinky_tip_right,pinky_tip_right,pinky_tip_right,pinky_tip_right,nose,nose,nose,nose,nose,left_eye_inner,left_eye_inner,left_eye_inner,left_eye_inner,left_eye_inner,left_eye,left_eye,left_eye,left_eye,left_eye,left_eye_outer,left_eye_outer,left_eye_outer,left_eye_outer,left_eye_outer,right_eye_inner,right_eye_inner,right_eye_inner,right_eye_inner,right_eye_inner,right_eye,right_eye,right_eye,right_eye,right_eye,right_eye_outer,right_eye_outer,right_eye_outer,right_eye_outer,right_eye_outer,left_ear,left_ear,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,right_ear,right_ear,mouth_left,mouth_left,mouth_left,mouth_left,mouth_left,mouth_right,mouth_right,mouth_right,mouth_right,mouth_right,left_shoulder,left_shoulder,left_shoulder,left_shoulder,left_shoulder,right_shoulder,right_shoulder,right_shoulder,right_shoulder,right_shoulder,left_elbow,left_elbow,left_elbow,left_elbow,left_elbow,right_elbow,right_elbow,right_elbow,right_elbow,right_elbow,left_wrist,left_wrist,left_wrist,left_wrist,left_wrist,right_wrist,right_wrist,right_wrist,right_wrist,right_wrist,left_pinky,left_pinky,left_pinky,left_pinky,left_pinky,right_pinky,right_pinky,right_pinky,right_pinky,right_pinky,left_index,left_index,left_index,left_index,left_index,right_index,right_index,right_index,right_index,right_index,left_thumb,left_thumb,left_thumb,left_thumb,left_thumb,right_thumb,right_thumb,right_thumb,right_thumb,right_thumb,left_hip,left_hip,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,right_hip,right_hip,left_knee,left_knee,left_knee,left_knee,left_knee,right_knee,right_knee,right_knee,right_knee,right_knee,left_ankle,left_ankle,left_ankle,left_ankle,left_ankle,right_ankle,right_ankle,right_ankle,right_ankle,right_ankle,left_heel,left_heel,left_heel,left_heel,left_heel,right_heel,right_heel,right_heel,right_heel,right_heel,left_foot_index,left_foot_index,left_foot_index,left_foot_index,left_foot_index,right_foot_index,right_foot_index,right_foot_index,right_foot_index,right_foot_index
x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence,x,y,z,visibility,presence
-0.0006931368261575699,-0.08709973096847534,0.02179005928337574,0.0,0.0,-0.027702271938323975,-0.06243753433227539,0.01703641004860401,0.0,0.0,-0.047456078231334686,-0.03714224323630333,0.010416110046207905,0.0,0.0,-0.057087186723947525,-0.009416680783033371,-0.007998364977538586,0.0,0.0,-0.05857658013701439,0.014788495376706123,-0.023088917136192322,0.0,0.0,-0.017887990921735764,0.0038882927037775517,0.011692271567881107,0.0,0.0,-0.026745688170194626,0.024010956287384033,0.0001654603984206915,0.0,0.0,-0.0382598377764225,0.032147057354450226,-0.007667697966098785,0.0,0.0,-0.04752885177731514,0.03302551805973053,-0.02488529495894909,0.0,0.0,0.0015514568658545613,0.00432958360761404,0.005338366609066725,0.0,0.0,-0.009882379323244095,0.029945526272058487,-0.010190353728830814,0.0,0.0,-0.024484187364578247,0.02873888611793518,-0.02481694333255291,0.0,0.0,-0.04217575490474701,0.024120908230543137,-0.036200813949108124,0.0,0.0,0.01407038327306509,-8.749077096581459e-05,-0.0073414952494204044,0.0,0.0,0.002560575492680073,0.015566933900117874,-0.02008735202252865,0.0,0.0,-0.015194406732916832,0.01519707404077053,-0.03199439123272896,0.0,0.0,-0.032967306673526764,0.008299069479107857,-0.040881335735321045,0.0,0.0,0.02236313186585903,-0.017156977206468582,-0.013838090002536774,0.0,0.0,0.012602576054632664,-0.00878152810037136,-0.02357516810297966,0.0,0.0,-0.0037043720949441195,-0.005986195523291826,-0.029481416568160057,0.0,0.0,-0.017293501645326614,-0.008316105231642723,-0.03728197142481804,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006639886647462845,-0.6114276647567749,-0.11967381089925766,0.9914114475250244,0.9945539236068726,0.009080581367015839,-0.6328133940696716,-0.1438441425561905,0.9765934944152832,0.9893620610237122,0.009846117347478867,-0.6319958567619324,-0.1312658190727234,0.9772202372550964,0.9909610152244568,0.009294465184211731,-0.63276606798172,-0.1361924260854721,0.9820098280906677,0.9889966249465942,0.02609400823712349,-0.645171046257019,-0.15395903587341309,0.985506534576416,0.9891273379325867,0.029218170791864395,-0.6440516710281372,-0.167561873793602,0.9902409315109253,0.9925855994224548,0.03494048863649368,-0.6315959095954895,-0.14733879268169403,0.9934899806976318,0.9929133057594299,-0.006268749013543129,-0.6201769113540649,-0.1867789477109909,0.9921180605888367,0.994669497013092,0.045132122933864594,-0.5842122435569763,-0.1762734055519104,0.9912010431289673,0.9948181509971619,0.011184846982359886,-0.6016216278076172,-0.1152791902422905,0.9951245188713074,0.9981124401092529,0.030111851170659065,-0.5675725340843201,-0.14283350110054016,0.995863676071167,0.9970237612724304,0.002361483871936798,-0.45909804105758667,-0.12801297008991241,0.9999086856842041,0.999873161315918,0.008543577045202255,-0.5168573260307312,-0.041057292371988297,0.9998393058776855,0.9997419714927673,-0.01983477920293808,-0.22911463677883148,-0.12863169610500336,0.8175723552703857,0.9993268251419067,-0.014552619308233261,-0.19567684829235077,-0.06670989841222763,0.778239905834198,0.9994040727615356,-0.08479417860507965,-0.020758748054504395,-0.04001808166503906,0.4467725157737732,0.9988262057304382,-0.037807662039995193,0.007187138311564922,-0.07278836518526077,0.7242099642753601,0.9993938207626343,-0.11259905993938446,0.021953389048576355,-0.02329638972878456,0.3657585382461548,0.9957420229911804,-0.0026544586289674044,0.04178981855511665,-0.09277869760990143,0.6193065047264099,0.9976978898048401,-0.1304399073123932,0.020798109471797943,-0.023045120760798454,0.36820974946022034,0.99570232629776,0.008857421576976776,0.012222674675285816,-0.1034536063671112,0.6274781823158264,0.9977318644523621,-0.08642323315143585,0.0031091172713786364,-0.03937843069434166,0.2871101498603821,0.9974536299705505,-0.031779613345861435,0.004620909690856934,-0.08426718413829803,0.532497227191925,0.9989142417907715,0.011156742461025715,-0.001520748483017087,0.009819023311138153,0.9963220357894897,0.9961177110671997,-0.009480693377554417,-0.003880166681483388,-0.010777533985674381,0.9964610934257507,0.9963536262512207,0.042287178337574005,0.3802548050880432,-0.023260246962308884,0.1330232471227646,0.6689627766609192,-0.013946836814284325,0.2822023928165436,0.07184121012687683,0.016899339854717255,0.6679295897483826,0.10013531148433685,0.662873387336731,0.032573897391557693,0.02529372274875641,0.08435987681150436,-0.04231574758887291,0.6748572587966919,0.2262835055589676,0.005405202507972717,0.0887819454073906,0.08435115218162537,0.6914308667182922,0.04458112269639969,0.03347031772136688,0.0386141873896122,-0.044950876384973526,0.7089740633964539,0.2019864320755005,0.008073512464761734,0.0813099667429924,0.06359215080738068,0.6854652762413025,0.03171137347817421,0.014608295634388924,0.1016964465379715,-0.052189722657203674,0.7100493311882019,0.1952378749847412,0.0035034099128097296,0.186935156583786
-0.0015417684335261583,-0.08872748911380768,0.021361948922276497,0.0,0.0,-0.030375778675079346,-0.060309525579214096,0.015843231230974197,0.0,0.0,-0.04765709862112999,-0.03479757532477379,0.00632606353610754,0.0,0.0,-0.05679617077112198,-0.0064240130595862865,-0.007833602838218212,0.0,0.0,-0.06129825487732887,0.020298780873417854,-0.018608395010232925,0.0,0.0,-0.020209459587931633,0.003995577339082956,0.013689552433788776,0.0,0.0,-0.03170525282621384,0.02482176013290882,-0.0007066957768984139,0.0,0.0,-0.03843036666512489,0.03814925625920296,-0.01243970450013876,0.0,0.0,-0.05029229819774628,0.042318060994148254,-0.035435594618320465,0.0,0.0,0.001023447373881936,0.004476973321288824,0.0063614873215556145,0.0,0.0,-0.0026910335291177034,0.030557172372937202,-0.014973985962569714,0.0,0.0,-0.012165377847850323,0.0335848405957222,-0.03647252544760704,0.0,0.0,-0.02759982831776142,0.029051970690488815,-0.04909126088023186,0.0,0.0,0.01563378982245922,-0.0007474355516023934,-0.007793136406689882,0.0,0.0,0.01109226979315281,0.01498593669384718,-0.026838919147849083,0.0,0.0,-0.007784934248775244,0.013794361613690853,-0.040282413363456726,0.0,0.0,-0.02407854050397873,0.007700357120484114,-0.04916730895638466,0.0,0.0,0.025713151320815086,-0.018943117931485176,-0.01878572441637516,0.0,0.0,0.01795235089957714,-0.008989998139441013,-0.03028513677418232,0.0,0.0,0.0018430767813697457,-0.008259719237685204,-0.043099623173475266,0.0,0.0,-0.011583025567233562,-0.015189485624432564,-0.04930225387215614,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012031225487589836,-0.6099510192871094,-0.23887497186660767,0.9901477694511414,0.9433467388153076,0.009076600894331932,-0.6313664317131042,-0.2417871057987213,0.9713756442070007,0.9034056067466736,0.009855441749095917,-0.6307181119918823,-0.22929349541664124,0.972868025302887,0.9250792860984802,0.009288043715059757,-0.6312087178230286,-0.23352734744548798,0.9783741235733032,0.917899489402771,0.0124452393501997,-0.6433165073394775,-0.2517894506454468,0.9819170236587524,0.8846176266670227,0.01484750397503376,-0.6420973539352417,-0.2644634246826172,0.9880068898200989,0.9223042726516724,0.020651323720812798,-0.6291605830192566,-0.2446974515914917,0.9917401671409607,0.9281269311904907,0.02812105417251587,-0.6191679239273071,-0.20337408781051636,0.9908055663108826,0.9562016725540161,-0.009596551768481731,-0.5842234492301941,-0.19749349355697632,0.988747775554657,0.9487318992614746,0.012196607887744904,-0.600494384765625,-0.2088407427072525,0.9948868751525879,0.9908375144004822,0.013540293090045452,-0.5674991607666016,-0.23647531867027283,0.9955804944038391,0.9843281507492065,0.11592472344636917,-0.45257842540740967,-0.1278960108757019,0.9999052286148071,0.9998456239700317,-0.10625797510147095,-0.5183122754096985,-0.05405217409133911,0.99982088804245,0.9993174076080322,0.16287194192409515,-0.22911719977855682,-0.1053728461265564,0.834801435470581,0.9998243451118469,-0.12918002903461456,-0.2191535383462906,-0.08123330771923065,0.7957258224487305,0.9995291233062744,0.19036009907722473,0.0011742858914658427,-0.03720247000455856,0.498831570148468,0.9996405839920044,-0.14509457349777222,-0.02352350763976574,-0.12068749219179153,0.745768129825592,0.9995842576026917,0.19447863101959229,0.05417903885245323,-0.023086899891495705,0.42276498675346375,0.9981986880302429,-0.11931779980659485,0.018375232815742493,-0.15419432520866394,0.6468076705932617,0.9983202815055847,0.15893079340457916,0.0652281790971756,-0.03273503854870796,0.4255474805831909,0.9978328347206116,-0.0901246964931488,-0.008253980427980423,-0.1704772710800171,0.6550601124763489,0.9981355667114258,0.18354730308055878,0.03448173403739929,-0.03945647180080414,0.35154595971107483,0.9989389777183533,-0.1272631585597992,-0.02192634902894497,-0.13569952547550201,0.5679190754890442,0.9991814494132996,0.06797757744789124,-0.0009005650645121932,0.015050817281007767,0.9965800642967224,0.998079776763916,-0.0660424456000328,-0.004230495076626539,-0.015323887579143047,0.9966834783554077,0.9973830580711365,0.08095978200435638,0.37875083088874817,-0.0009255275363102555,0.1612735092639923,0.6444353461265564,-0.027187077328562737,0.27386200428009033,0.01858622394502163,0.04538213089108467,0.6898269653320312,0.10663028061389923,0.6661126017570496,0.16048268973827362,0.0314863882958889,0.06401624530553818,-0.04634232446551323,0.6466201543807983,0.20294268429279327,0.011894273571670055,0.05584009364247322,0.0889660194516182,0.6961289644241333,0.18111607432365417,0.033683788031339645,0.030210942029953003,-0.04737311601638794,0.6785856485366821,0.18076707422733307,0.010313525795936584,0.05319924280047417,0.06729274243116379,0.7128189206123352,0.14520558714866638,0.018605727702379227,0.05198444053530693,-0.05168536305427551,0.6953731179237366,0.14353233575820923,0.007298634387552738,0.06475497782230377
-0.00019890675321221352,-0.08718419075012207,0.023445218801498413,0.0,0.0,-0.02695552073419094,-0.060622625052928925,0.01910868100821972,0.0,0.0,-0.04603683203458786,-0.03446623682975769,0.008300329558551311,0.0,0.0,-0.055076684802770615,-0.006579587236046791,-0.006627880036830902,0.0,0.0,-0.059826627373695374,0.019069787114858627,-0.016070518642663956,0.0,0.0,-0.020394833758473396,0.002747565507888794,0.01369358878582716,0.0,0.0,-0.031625278294086456,0.021504517644643784,0.0006230400176718831,0.0,0.0,-0.039104361087083817,0.034350164234638214,-0.008385038003325462,0.0,0.0,-0.04973194748163223,0.04135367274284363,-0.028558189049363136,0.0,0.0,0.0009993527783080935,0.004174422472715378,0.006484208162873983,0.0,0.0,-0.00591691629961133,0.026148425415158272,-0.016339432448148727,0.0,0.0,-0.014735965058207512,0.02859216183423996,-0.03335737809538841,0.0,0.0,-0.027203820645809174,0.028875526040792465,-0.044295817613601685,0.0,0.0,0.01480199210345745,3.635627217590809e-05,-0.007902097888290882,0.0,0.0,0.003918392118066549,0.011303246021270752,-0.02680729329586029,0.0,0.0,-0.01390921976417303,0.006482959724962711,-0.03761832043528557,0.0,0.0,-0.024822507053613663,-0.001965690404176712,-0.04187307506799698,0.0,0.0,0.02473025768995285,-0.018181169405579567,-0.019075604155659676,0.0,0.0,0.010972363874316216,-0.010813718661665916,-0.030789488926529884,0.0,0.0,-0.004755466245114803,-0.014747465960681438,-0.04050982743501663,0.0,0.0,-0.01355993002653122,-0.021012891083955765,-0.04474181309342384,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013134563341736794,-0.5952495336532593,-0.34398558735847473,0.9909406304359436,0.996648371219635,0.0154351107776165,-0.6142006516456604,-0.3348633050918579,0.9734882712364197,0.9922783374786377,0.01709793694317341,-0.6135144233703613,-0.3220159411430359,0.9747554659843445,0.9928779006004333,0.015539650805294514,-0.6135004758834839,-0.32580801844596863,0.9798144102096558,0.9903141856193542,0.008134755305945873,-0.6269769072532654,-0.3448799252510071,0.9832809567451477,0.9907329082489014,0.010507834143936634,-0.6253860592842102,-0.35734665393829346,0.988882839679718,0.9931596517562866,0.015643924474716187,-0.6130756139755249,-0.3368568420410156,0.99232017993927,0.9924387335777283,0.07326491177082062,-0.6030892729759216,-0.2321576029062271,0.9912055730819702,0.9906118512153625,-0.04050060734152794,-0.5786145329475403,-0.23020540177822113,0.9892599582672119,0.99160236120224,0.02353113330900669,-0.5876343846321106,-0.29432302713394165,0.9951522946357727,0.9973574280738831,0.007860494777560234,-0.5587369799613953,-0.3211548626422882,0.995830774307251,0.9962900876998901,0.15857888758182526,-0.4434987008571625,-0.12923337519168854,0.9998987913131714,0.9997707009315491,-0.1287330985069275,-0.5181677341461182,-0.06498032063245773,0.9998153448104858,0.9994658827781677,0.2178116887807846,-0.22856664657592773,-0.0955381840467453,0.8504709601402283,0.9997668862342834,-0.147077277302742,-0.21996955573558807,-0.10257672518491745,0.8123131990432739,0.999553382396698,0.25214293599128723,0.01798354834318161,-0.03250575438141823,0.5456874370574951,0.9993513226509094,-0.16176261007785797,-0.023350991308689117,-0.16704663634300232,0.7679670453071594,0.999755322933197,0.2593329846858978,0.0748409777879715,-0.020659150555729866,0.4733758866786957,0.9960903525352478,-0.13729244470596313,0.020098017528653145,-0.2037818729877472,0.6753735542297363,0.9987531900405884,0.21914002299308777,0.09042787551879883,-0.03551269322633743,0.47679367661476135,0.9955024123191833,-0.10386745631694794,-0.006759009324014187,-0.2221525013446808,0.6835100054740906,0.9987196922302246,0.24314776062965393,0.056160446256399155,-0.03857000172138214,0.40953895449638367,0.997940719127655,-0.1409469097852707,-0.020883066579699516,-0.18352124094963074,0.6037358045578003,0.9994673132896423,0.08553403615951538,-0.0007276094984263182,0.018482917919754982,0.9967494010925293,0.9978121519088745,-0.08320557326078415,-0.004270812962204218,-0.01787765510380268,0.996850848197937,0.997533917427063,0.10442345589399338,0.3785763680934906,-0.005413268692791462,0.1695508062839508,0.5104079842567444,-0.030333809554576874,0.27917924523353577,-0.03994358330965042,0.06893610209226608,0.6894059181213379,0.12903623282909393,0.6720230579376221,0.14848315715789795,0.031909506767988205,0.05477695167064667,-0.04628416523337364,0.6474541425704956,0.11203595250844955,0.01828189566731453,0.05989743396639824,0.11072612553834915,0.7044926881790161,0.16915228962898254,0.031934916973114014,0.026986736804246902,-0.047029007226228714,0.680590808391571,0.088299959897995,0.012701787985861301,0.05339649319648743,0.0761273056268692,0.7473248243331909,0.13268592953681946,0.019164051860570908,0.047214705497026443,-0.047396719455718994,0.7127856612205505,0.03651406615972519,0.01089275162667036,0.04968846216797829
-0.002681222278624773,-0.08428283035755157,0.03042048029601574,0.0,0.0,-0.027752060443162918,-0.05855881795287132,0.02509303390979767,0.0,0.0,-0.046572957187891006,-0.03394094482064247,0.012414061464369297,0.0,0.0,-0.05761876329779625,-0.0081712044775486,-0.005010898225009441,0.0,0.0,-0.06131704896688461,0.017289308831095695,-0.01720263622701168,0.0,0.0,-0.01889742910861969,0.0035979938693344593,0.013797574676573277,0.0,0.0,-0.03041788935661316,0.01976177655160427,-0.0019294321537017822,0.0,0.0,-0.0392003208398819,0.031396761536598206,-0.012266223318874836,0.0,0.0,-0.05172845721244812,0.03601356968283653,-0.03472083434462547,0.0,0.0,0.001774944830685854,0.004775413312017918,0.006551221013069153,0.0,0.0,-0.00916410330682993,0.02389003336429596,-0.017105823382735252,0.0,0.0,-0.01999763958156109,0.02356843277812004,-0.03277887403964996,0.0,0.0,-0.03616544231772423,0.02057807520031929,-0.04065738990902901,0.0,0.0,0.012798895128071308,-0.0002836314379237592,-0.008087007328867912,0.0,0.0,-0.0005331899155862629,0.00907863024622202,-0.02895328775048256,0.0,0.0,-0.01811894029378891,0.0009763304842635989,-0.03547615557909012,0.0,0.0,-0.027948834002017975,-0.008970346301794052,-0.03586125001311302,0.0,0.0,0.023007076233625412,-0.019752314314246178,-0.018409686163067818,0.0,0.0,0.008926627226173878,-0.012422706000506878,-0.030369427055120468,0.0,0.0,-0.008471876382827759,-0.01863507740199566,-0.03970959037542343,0.0,0.0,-0.017711227759718895,-0.026384102180600166,-0.040030304342508316,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008913595229387283,-0.5961768627166748,-0.345685750246048,0.9916933178901672,0.9959362745285034,0.017929380759596825,-0.6154914498329163,-0.3361673951148987,0.9755662679672241,0.9909985065460205,0.0199755672365427,-0.6148092746734619,-0.32320255041122437,0.976665198802948,0.9921813011169434,0.01798008754849434,-0.6148541569709778,-0.32697007060050964,0.9813182353973389,0.9898762106895447,0.005350608378648758,-0.6282540559768677,-0.34632372856140137,0.9846107959747314,0.9883216023445129,0.00767346378415823,-0.6267278790473938,-0.35863324999809265,0.989740788936615,0.9914554953575134,0.012471863068640232,-0.6143734455108643,-0.3382056951522827,0.9928939938545227,0.9906712770462036,0.08139242976903915,-0.6020626425743103,-0.2343803197145462,0.9917502403259277,0.9917712807655334,-0.047345567494630814,-0.5795291662216187,-0.2328314334154129,0.9898506999015808,0.9909248352050781,0.026181088760495186,-0.5883896350860596,-0.2972172796726227,0.9954873323440552,0.9979433417320251,0.0027114443946629763,-0.5595263242721558,-0.3240450620651245,0.996126115322113,0.996933102607727,0.16193939745426178,-0.4414230287075043,-0.12924396991729736,0.9998975992202759,0.9998648166656494,-0.13815882802009583,-0.5183863043785095,-0.06462469696998596,0.9998122453689575,0.9995762705802917,0.2217237949371338,-0.2298586666584015,-0.08492252230644226,0.8647230863571167,0.9998564720153809,-0.15590836107730865,-0.2207624465227127,-0.10025792568922043,0.8260082006454468,0.999589741230011,0.2547678053379059,0.017983421683311462,-0.024109821766614914,0.5878130197525024,0.999495267868042,-0.17002488672733307,-0.022159015759825706,-0.16279636323451996,0.7848181128501892,0.999631404876709,0.2617115378379822,0.0749988928437233,-0.013991429470479488,0.5186683535575867,0.9969868063926697,-0.1443527489900589,0.02159765549004078,-0.19822296500205994,0.6956948637962341,0.9983071088790894,0.22386452555656433,0.09025641530752182,-0.03505917638540268,0.5226902961730957,0.99642014503479,-0.11105681210756302,-0.005711267702281475,-0.2167268544435501,0.7041962742805481,0.9982137680053711,0.24647535383701324,0.0559530183672905,-0.03406493738293648,0.46159985661506653,0.9983658194541931,-0.14867492020130157,-0.01954147033393383,-0.1791994869709015,0.6305818557739258,0.9992213249206543,0.0902809128165245,-0.0005640180315822363,0.019245773553848267,0.9969663023948669,0.9984709620475769,-0.08788842707872391,-0.004300495143979788,-0.018329281359910965,0.9970529675483704,0.9981513619422913,0.11379342526197433,0.3818172812461853,-0.012287011370062828,0.18484057486057281,0.5529859662055969,-0.02951893024146557,0.28285035490989685,-0.039967600256204605,0.09136313199996948,0.6979080438613892,0.13645799458026886,0.6799665689468384,0.15017765760421753,0.03246220946311951,0.054480232298374176,-0.046015944331884384,0.6481562256813049,0.1127481535077095,0.024402273818850517,0.05638764798641205,0.11790306121110916,0.7132343649864197,0.1719883382320404,0.03027242235839367,0.026492031291127205,-0.04647587239742279,0.6817138195037842,0.08906606584787369,0.014834665693342686,0.04998847097158432,0.07701883465051651,0.7583025097846985,0.13507771492004395,0.0197618305683136,0.0490274503827095,-0.04676034674048424,0.7166252136230469,0.04022783413529396,0.014380180276930332,0.049401625990867615
